Strain	T0
Sweden/20-50151/2020	958
Sweden/20-50153/2020	1804
Sweden/20-50154/2020	4166
Sweden/20-50155/2020	1804
Sweden/20-50156/2020	1804
Sweden/20-50170/2020	4754
Sweden/20-50171/2020	4758
Sweden/20-50172/2020	4754
Sweden/20-50173/2020	4754
Sweden/20-50175/2020	4754
Sweden/20-50176/2020	4754
Sweden/20-50179/2020	397
Sweden/20-50180/2020	4754
Sweden/20-50181/2020	4754
Sweden/20-50185/2020	1252
Sweden/20-50194/2020	4166
Sweden/20-50196/2020	1838
Sweden/20-50198/2020	1935
Sweden/20-50199/2020	1255
Sweden/20-50201/2020	4693
Sweden/20-50202/2020	4170
Sweden/20-50204/2020	2347
Sweden/20-50206/2020	4168
Sweden/20-50208/2020	4165
Sweden/20-50209/2020	4166
Sweden/20-50210/2020	3157
Sweden/20-50212/2020	1839
Sweden/20-50213/2020	958
Sweden/20-50214/2020	958
Sweden/20-50216/2020	1778
Sweden/20-50217/2020	1839
Sweden/20-50218/2020	1839
Sweden/20-50219/2020	4780
Sweden/20-50220/2020	1830
Sweden/20-50221/2020	4166
Sweden/20-50222/2020	1252
Sweden/20-50223/2020	4780
Sweden/20-50224/2020	1256
Sweden/20-50227/2020	1255
Sweden/20-50229/2020	1839
Sweden/20-50230/2020	396
Sweden/20-50231/2020	396
Sweden/20-50232/2020	4754
Sweden/20-50234/2020	1140
Sweden/20-50235/2020	4755
Sweden/20-50237/2020	970
Sweden/20-50238/2020	972
Sweden/20-50240/2020	952
Sweden/20-50241/2020	4169
Sweden/20-50242/2020	974
Sweden/20-50243/2020	2955
Sweden/20-50244/2020	970
Sweden/20-50245/2020	970
Sweden/20-50246/2020	972
Sweden/20-50247/2020	1252
Sweden/20-50248/2020	1143
Sweden/20-50249/2020	1127
Sweden/20-50250/2020	399
Sweden/20-50251/2020	1855
Sweden/20-50252/2020	1146
Sweden/20-50253/2020	1252
Sweden/20-50254/2020	1839
Sweden/20-50255/2020	1839
Sweden/20-50256/2020	1839
Sweden/20-50257/2020	1252
Sweden/20-50258/2020	1144
Sweden/20-50259/2020	1839
Sweden/20-50260/2020	958
Sweden/20-50261/2020	1749
Sweden/20-50266/2020	4254
Sweden/20-50268/2020	1255
Sweden/20-50270/2020	1839
Sweden/20-50272/2020	4693
Sweden/20-50274/2020	4693
Sweden/20-50276/2020	653
Sweden/20-50279/2020	3338
Sweden/20-50280/2020	4754
Sweden/20-50283/2020	3324
Sweden/20-50284/2020	653
Sweden/20-50285/2020	653
Sweden/20-50286/2020	621
Sweden/20-50287/2020	493
Sweden/20-50288/2020	3354
Sweden/20-50289/2020	4693
Sweden/20-50292/2020	4228
Sweden/20-50293/2020	629
Sweden/20-50294/2020	628
Sweden/20-50298/2020	630
Sweden/20-50299/2020	1145
Sweden/20-50301/2020	4754
Sweden/20-50303/2020	1643
Sweden/20-50304/2020	653
Sweden/20-50305/2020	3354
Sweden/20-50307/2020	623
Sweden/20-50308/2020	653
Sweden/20-50310/2020	1674
Sweden/20-50312/2020	352
Sweden/20-50313/2020	621
Sweden/20-50315/2020	628
Sweden/20-50320/2020	3349
Sweden/20-50327/2020	628
Sweden/20-50335/2020	631
Sweden/20-50336/2020	632
Sweden/20-50337/2020	1836
Sweden/20-50341/2020	628
Sweden/20-50342/2020	628
Sweden/20-50357/2020	628
Sweden/RV-FOI-1/2020	2862
Sweden/RV-FOI-2/2020	2861
Switzerland/AG-ETHZ-100052/2020	4525
Switzerland/AG-ETHZ-100080/2020	588
Switzerland/AG-HUG-7120/2020	1031
Switzerland/AG-SNRCI-29940361/2020	4198
Switzerland/AG-UHB-42187967/2020	4565
Switzerland/AG-UZH-1000477914/2020	1018
Switzerland/AG-UZH-1000478260/2020	1136
Switzerland/AG-UZH-1000478635/2020	347
Switzerland/AG-UZH-1000478772/2020	1017
Switzerland/BE-ETHZ-100004/2020	4438
Switzerland/BE-ETHZ-100023/2020	4507
Switzerland/BE-ETHZ-100031/2020	1281
Switzerland/BE-ETHZ-100035/2020	1706
Switzerland/BE-ETHZ-100047/2020	4506
Switzerland/BE-ETHZ-100053/2020	590
Switzerland/BE-ETHZ-100054/2020	4594
Switzerland/BE-ETHZ-100055/2020	4583
Switzerland/BE-ETHZ-100059/2020	1972
Switzerland/BE-ETHZ-100094/2020	126
Switzerland/BE-ETHZ-100108/2020	874
Switzerland/BE-HUG-2536/2020	4527
Switzerland/BE-HUG-6651/2020	1489
Switzerland/BL-ETHZ-100005/2020	4523
Switzerland/BL-ETHZ-100009/2020	4509
Switzerland/BL-ETHZ-100010/2020	4593
Switzerland/BL-ETHZ-100021/2020	4558
Switzerland/BL-ETHZ-100079/2020	4429
Switzerland/BL-ETHZ-100081/2020	4450
Switzerland/BL-ETHZ-100086/2020	4462
Switzerland/BL-ETHZ-100091/2020	4621
Switzerland/BL-ETHZ-100109/2020	4607
Switzerland/BL-SNRCI-29950902/2020	1479
Switzerland/BL-UHB-42167842/2020	1470
Switzerland/BL-UHB-42170345/2020	1455
Switzerland/BL-UHB-42174724-2/2020	1458
Switzerland/BL-UHB-42174724/2020	1457
Switzerland/BL-UHB-42175213/2020	1476
Switzerland/BL-UHB-42175220/2020	1476
Switzerland/BL-UHB-42176198/2020	4518
Switzerland/BL-UHB-42176229/2020	4510
Switzerland/BL-UHB-42176560/2020	4479
Switzerland/BL-UHB-42176753/2020	4669
Switzerland/BL-UHB-42176771/2020	4495
Switzerland/BL-UHB-42177236/2020	4510
Switzerland/BL-UHB-42177430/2020	4510
Switzerland/BL-UHB-42177434/2020	4486
Switzerland/BL-UHB-42177472/2020	4561
Switzerland/BL-UHB-42177897/2020	4483
Switzerland/BL-UHB-42178070/2020	4469
Switzerland/BL-UHB-42178712/2020	4464
Switzerland/BL-UHB-42179281/2020	4483
Switzerland/BL-UHB-42179323/2020	4487
Switzerland/BL-UHB-42180261/2020	4504
Switzerland/BL-UHB-42180262/2020	4519
Switzerland/BL-UHB-42180263/2020	4511
Switzerland/BL-UHB-42180271/2020	4488
Switzerland/BL-UHB-42181880/2020	4647
Switzerland/BL-UHB-42182102/2020	4473
Switzerland/BL-UHB-42184023/2020	4645
Switzerland/BL-UHB-42185206/2020	1262
Switzerland/BL-UHB-42185829/2020	4770
Switzerland/BL-UHB-42186011/2020	4489
Switzerland/BL-UHB-42186158/2020	1459
Switzerland/BL-UHB-42186235/2020	4557
Switzerland/BL-UHB-42186266/2020	372
Switzerland/BL-UHB-42186366/2020	4665
Switzerland/BL-UHB-42186401/2020	4631
Switzerland/BL-UHB-42186528/2020	4631
Switzerland/BL-UHB-42186550/2020	4653
Switzerland/BL-UHB-42186574/2020	4631
Switzerland/BL-UHB-42186686/2020	797
Switzerland/BL-UHB-42187456/2020	4440
Switzerland/BL-UHB-42187833/2020	849
Switzerland/BL-UHB-42188088/2020	4637
Switzerland/BL-UHB-42189201/2020	1399
Switzerland/BL-UHB-42189257/2020	4444
Switzerland/BL-UHB-42189451/2020	2827
Switzerland/BL-UHB-42189647/2020	4642
Switzerland/BL-UHB-42189725/2020	3953
Switzerland/BL-UHB-42189772/2020	797
Switzerland/BL-UHB-42189773/2020	4631
Switzerland/BL-UHB-42189907/2020	797
Switzerland/BL-UHB-42190236/2020	4494
Switzerland/BL-UHB-42190253/2020	1404
Switzerland/BL-UHB-42190269/2020	685
Switzerland/BL-UHB-42190565/2020	4547
Switzerland/BL-UHB-42190581/2020	3075
Switzerland/BL-UHB-42190803/2020	4440
Switzerland/BL-UHB-42190921/2020	4634
Switzerland/BL-UHB-42190998/2020	2706
Switzerland/BL-UHB-42191004/2020	4458
Switzerland/BL-UHB-42191063/2020	4440
Switzerland/BL-UHB-42191153/2020	4631
Switzerland/BL-UHB-42191355/2020	346
Switzerland/BL-UHB-42191497/2020	1400
Switzerland/BL-UHB-42191545/2020	4674
Switzerland/BL-UHB-42191605/2020	2206
Switzerland/BL-UHB-42191670/2020	4571
Switzerland/BL-UHB-42191693/2020	4675
Switzerland/BL-UHB-42191735/2020	4620
Switzerland/BL-UHB-42191736/2020	2961
Switzerland/BL-UHB-42191739/2020	4675
Switzerland/BL-UHB-42191742/2020	4769
Switzerland/BL-UHB-42191804/2020	2915
Switzerland/BL-UHB-42191950/2020	4657
Switzerland/BL-UHB-42192025/2020	4686
Switzerland/BL-UHB-42192277/2020	152
Switzerland/BL-UHB-42192815/2020	4460
Switzerland/BS-ETHZ-100002/2020	4434
Switzerland/BS-ETHZ-100006/2020	4596
Switzerland/BS-ETHZ-100014/2020	4570
Switzerland/BS-ETHZ-100016/2020	4497
Switzerland/BS-ETHZ-100017/2020	4505
Switzerland/BS-ETHZ-100018/2020	4595
Switzerland/BS-ETHZ-100020/2020	4496
Switzerland/BS-ETHZ-100022/2020	4522
Switzerland/BS-ETHZ-100025/2020	4581
Switzerland/BS-ETHZ-100027/2020	4597
Switzerland/BS-ETHZ-100028/2020	4592
Switzerland/BS-ETHZ-100029/2020	4582
Switzerland/BS-ETHZ-100030/2020	4453
Switzerland/BS-ETHZ-100034/2020	4524
Switzerland/BS-ETHZ-100036/2020	4624
Switzerland/BS-ETHZ-100063/2020	583
Switzerland/BS-ETHZ-100083/2020	4554
Switzerland/BS-HUG-0914/2020	1490
Switzerland/BS-UHB-42167340/2020	1394
Switzerland/BS-UHB-42173111/2020	4482
Switzerland/BS-UHB-42175075/2020	4477
Switzerland/BS-UHB-42175213/2020	1478
Switzerland/BS-UHB-42175220/2020	1477
Switzerland/BS-UHB-42175607/2020	1861
Switzerland/BS-UHB-42176560/2020	4492
Switzerland/BS-UHB-42176753/2020	4670
Switzerland/BS-UHB-42177236/2020	4499
Switzerland/BS-UHB-42177239/2020	4682
Switzerland/BS-UHB-42177430/2020	4675
Switzerland/BS-UHB-42177434/2020	4631
Switzerland/BS-UHB-42177585/2020	4631
Switzerland/BS-UHB-42177844/2020	4526
Switzerland/BS-UHB-42178000/2020	4471
Switzerland/BS-UHB-42178886/2020	4515
Switzerland/BS-UHB-42178995/2020	4476
Switzerland/BS-UHB-42179091/2020	4470
Switzerland/BS-UHB-42179195/2020	4484
Switzerland/BS-UHB-42180349/2020	4468
Switzerland/BS-UHB-42180429/2020	4516
Switzerland/BS-UHB-42180439/2020	4480
Switzerland/BS-UHB-42181090/2020	4435
Switzerland/BS-UHB-42181327/2020	4439
Switzerland/BS-UHB-42181461/2020	4650
Switzerland/BS-UHB-42181850/2020	4467
Switzerland/BS-UHB-42181950/2020	4517
Switzerland/BS-UHB-42182218/2020	4648
Switzerland/BS-UHB-42182611/2020	4518
Switzerland/BS-UHB-42183075/2020	4518
Switzerland/BS-UHB-42183102/2020	4427
Switzerland/BS-UHB-42183137/2020	4584
Switzerland/BS-UHB-42183147/2020	4602
Switzerland/BS-UHB-42183615/2020	4436
Switzerland/BS-UHB-42183757/2020	4426
Switzerland/BS-UHB-42183764/2020	4513
Switzerland/BS-UHB-42184169/2020	4518
Switzerland/BS-UHB-42184365/2020	4681
Switzerland/BS-UHB-42184544/2020	4485
Switzerland/BS-UHB-42184762/2020	4478
Switzerland/BS-UHB-42184793/2020	4539
Switzerland/BS-UHB-42184795/2020	4538
Switzerland/BS-UHB-42184828/2020	4512
Switzerland/BS-UHB-42184909/2020	4481
Switzerland/BS-UHB-42184954/2020	4646
Switzerland/BS-UHB-42184956/2020	1575
Switzerland/BS-UHB-42185290/2020	4454
Switzerland/BS-UHB-42185476/2020	4518
Switzerland/BS-UHB-42185657/2020	4633
Switzerland/BS-UHB-42185664/2020	4472
Switzerland/BS-UHB-42185738/2020	4508
Switzerland/BS-UHB-42185807/2020	589
Switzerland/BS-UHB-42185836/2020	4456
Switzerland/BS-UHB-42185864/2020	4572
Switzerland/BS-UHB-42186165/2020	4283
Switzerland/BS-UHB-42186169/2020	4518
Switzerland/BS-UHB-42186189/2020	4611
Switzerland/BS-UHB-42186205/2020	604
Switzerland/BS-UHB-42186303/2020	4425
Switzerland/BS-UHB-42186379/2020	4631
Switzerland/BS-UHB-42186390/2020	4536
Switzerland/BS-UHB-42186394/2020	4631
Switzerland/BS-UHB-42186413/2020	4631
Switzerland/BS-UHB-42186439/2020	4631
Switzerland/BS-UHB-42186504/2020	4638
Switzerland/BS-UHB-42186509/2020	4639
Switzerland/BS-UHB-42186648/2020	4433
Switzerland/BS-UHB-42186690/2020	4659
Switzerland/BS-UHB-42186718/2020	4658
Switzerland/BS-UHB-42186767/2020	4491
Switzerland/BS-UHB-42187080/2020	4631
Switzerland/BS-UHB-42187348/2020	4631
Switzerland/BS-UHB-42187354/2020	4514
Switzerland/BS-UHB-42187670/2020	4677
Switzerland/BS-UHB-42187831/2020	713
Switzerland/BS-UHB-42187832/2020	4562
Switzerland/BS-UHB-42187926/2020	4631
Switzerland/BS-UHB-42187936/2020	4651
Switzerland/BS-UHB-42188011/2020	601
Switzerland/BS-UHB-42188149/2020	4649
Switzerland/BS-UHB-42188447/2020	348
Switzerland/BS-UHB-42188474/2020	4490
Switzerland/BS-UHB-42188679/2020	4631
Switzerland/BS-UHB-42188884/2020	4673
Switzerland/BS-UHB-42189220/2020	4640
Switzerland/BS-UHB-42189239/2020	3946
Switzerland/BS-UHB-42189386/2020	4654
Switzerland/BS-UHB-42189582/2020	267
Switzerland/BS-UHB-42189643/2020	4631
Switzerland/BS-UHB-42189793/2020	4537
Switzerland/BS-UHB-42189861/2020	1075
Switzerland/BS-UHB-42189862/2020	4661
Switzerland/BS-UHB-42189866/2020	2858
Switzerland/BS-UHB-42190027/2020	4536
Switzerland/BS-UHB-42190051/2020	4569
Switzerland/BS-UHB-42190083/2020	797
Switzerland/BS-UHB-42190125/2020	3430
Switzerland/BS-UHB-42190173/2020	4652
Switzerland/BS-UHB-42190251/2020	1331
Switzerland/BS-UHB-42190282/2020	4560
Switzerland/BS-UHB-42190292/2020	797
Switzerland/BS-UHB-42190293/2020	4631
Switzerland/BS-UHB-42190359/2020	4662
Switzerland/BS-UHB-42190378/2020	4537
Switzerland/BS-UHB-42190507/2020	4687
Switzerland/BS-UHB-42190622/2020	4628
Switzerland/BS-UHB-42190675/2020	1283
Switzerland/BS-UHB-42190783/2020	266
Switzerland/BS-UHB-42190918/2020	4493
Switzerland/BS-UHB-42190958/2020	4685
Switzerland/BS-UHB-42190971/2020	4000
Switzerland/BS-UHB-42190980/2020	4631
Switzerland/BS-UHB-42190994/2020	4559
Switzerland/BS-UHB-42190999/2020	4536
Switzerland/BS-UHB-42191012/2020	242
Switzerland/BS-UHB-42191134/2020	4631
Switzerland/BS-UHB-42191158/2020	574
Switzerland/BS-UHB-42191222/2020	2330
Switzerland/BS-UHB-42191225/2020	2330
Switzerland/BS-UHB-42191261/2020	4590
Switzerland/BS-UHB-42191430/2020	4644
Switzerland/BS-UHB-42191432/2020	4643
Switzerland/BS-UHB-42191439/2020	4446
Switzerland/BS-UHB-42191577/2020	4441
Switzerland/BS-UHB-42191689/2020	4459
Switzerland/BS-UHB-42191744/2020	4641
Switzerland/BS-UHB-42191751/2020	4424
Switzerland/BS-UHB-42191841/2020	384
Switzerland/BS-UHB-42191874/2020	4532
Switzerland/BS-UHB-42191877/2020	3222
Switzerland/BS-UHB-42191965/2020	4632
Switzerland/BS-UHB-42191987/2020	4680
Switzerland/BS-UHB-42192008/2020	4629
Switzerland/BS-UHB-42192010/2020	4656
Switzerland/BS-UHB-42192039/2020	4655
Switzerland/BS-UHB-42192047/2020	268
Switzerland/BS-UHB-65237872/2020	2331
Switzerland/BS-UHB-65237976/2020	4684
Switzerland/FR-SNRCI-7972/2020	566
Switzerland/GE-HUG-0199/2020	1488
Switzerland/GE-HUG-06207/2020	4501
Switzerland/GE-HUG-1402/2020	1019
Switzerland/GE-HUG-1422/2020	1030
Switzerland/GE-HUG-4135/2020	4451
Switzerland/GE-HUG-4984/2020	4155
Switzerland/GE-HUG-6679/2020	4528
Switzerland/GE-HUG-8102/2020	1388
Switzerland/GE-HUG-VD0503/2020	1050
Switzerland/GE-SNRCI-1227/2020	4163
Switzerland/GE-SNRCI-20/2020	4541
Switzerland/GE-SNRCI-2315/2020	4585
Switzerland/GE-SNRCI-2351/2020	4599
Switzerland/GE-SNRCI-2432/2020	4158
Switzerland/GE-SNRCI-2480/2020	269
Switzerland/GE-SNRCI-2482/2020	260
Switzerland/GE-SNRCI-2578/2020	4699
Switzerland/GE-SNRCI-2616/2020	4785
Switzerland/GE-SNRCI-2655/2020	260
Switzerland/GE-SNRCI-2770/2020	1294
Switzerland/GE-SNRCI-2798/2020	3855
Switzerland/GE-SNRCI-2825/2020	4447
Switzerland/GE-SNRCI-2895/2020	270
Switzerland/GE-SNRCI-2956/2020	1482
Switzerland/GE-SNRCI-29933895/2020	1487
Switzerland/GE-SNRCI-29943121/2020	3917
Switzerland/GE-SNRCI-29945373/2020	3929
Switzerland/GE-SNRCI-29949586/2020	1473
Switzerland/GE-SNRCI-3006/2020	4437
Switzerland/GE-SNRCI-3080/2020	3948
Switzerland/GE-SNRCI-3187/2020	4787
Switzerland/GE-SNRCI-3276/2020	3938
Switzerland/GE-SNRCI-3403/2020	2310
Switzerland/GE-SNRCI-3496/2020	1466
Switzerland/GE-SNRCI-3576/2020	4548
Switzerland/GE-SNRCI-3674/2020	4622
Switzerland/GE-SNRCI-3763/2020	1460
Switzerland/GE-SNRCI-3780/2020	1390
Switzerland/GE-SNRCI-5671/2020	4563
Switzerland/GE-SNRCI-6128/2020	263
Switzerland/GE-SNRCI-6350/2020	1481
Switzerland/GE-SNRCI-6448/2020	4500
Switzerland/GE-SNRCI-6477/2020	4618
Switzerland/GE-SNRCI-6699/2020	4600
Switzerland/GE-SNRCI-6763/2020	4618
Switzerland/GE-SNRCI-6852/2020	3947
Switzerland/GE-SNRCI-6928/2020	1271
Switzerland/GE-SNRCI-6955/2020	339
Switzerland/GE-SNRCI-7014/2020	4789
Switzerland/GE-SNRCI-7058/2020	4618
Switzerland/GE-SNRCI-7072/2020	265
Switzerland/GE-SNRCI-7201/2020	858
Switzerland/GE-SNRCI-7230/2020	1464
Switzerland/GE-SNRCI-7310/2020	3951
Switzerland/GE-SNRCI-7313/2020	260
Switzerland/GE-SNRCI-7347/2020	1486
Switzerland/GE-SNRCI-7405/2020	4785
Switzerland/GE-SNRCI-7419/2020	4618
Switzerland/GE-SNRCI-7474/2020	4618
Switzerland/GE-SNRCI-7517/2020	264
Switzerland/GE-SNRCI-7536/2020	265
Switzerland/GE-SNRCI-7548/2020	393
Switzerland/GE-SNRCI-7582/2020	4618
Switzerland/GE-SNRCI-7699/2020	1271
Switzerland/GE-SNRCI-7725/2020	4785
Switzerland/GE-SNRCI-7733/2020	188
Switzerland/GE-SNRCI-7799/2020	2123
Switzerland/GE-SNRCI-7808/2020	4785
Switzerland/GE-SNRCI-7821/2020	4448
Switzerland/GE-SNRCI-7836/2020	4785
Switzerland/GE-SNRCI-7891/2020	4540
Switzerland/GE-SNRCI-7895/2020	2232
Switzerland/GE-SNRCI-7899/2020	4156
Switzerland/GE-SNRCI-7906/2020	388
Switzerland/GE-SNRCI-7918/2020	4618
Switzerland/GE-SNRCI-7927/2020	341
Switzerland/GE-SNRCI-7960/2020	1465
Switzerland/GE-SNRCI-7986/2020	3947
Switzerland/GE-SNRCI-8073/2020	1464
Switzerland/GE-SNRCI-8083/2020	4618
Switzerland/GE-SNRCI-8099/2020	1486
Switzerland/GE-SNRCI-8123/2020	3938
Switzerland/GE-SNRCI-8187/2020	262
Switzerland/GE-SNRCI-8226/2020	4785
Switzerland/GE-SNRCI-8280/2020	4566
Switzerland/GE-SNRCI-8290/2020	1464
Switzerland/GE-SNRCI-8298/2020	271
Switzerland/GE-SNRCI-8301/2020	4540
Switzerland/GE-SNRCI-8323/2020	4785
Switzerland/GE-SNRCI-8378/2020	3908
Switzerland/GE-SNRCI-8420/2020	261
Switzerland/GE-SNRCI-8431/2020	4567
Switzerland/GE-SNRCI-8451/2020	496
Switzerland/GE-SNRCI-8452/2020	3939
Switzerland/GE-SNRCI-8508/2020	4618
Switzerland/GE-SNRCI-8715/2020	4540
Switzerland/GE-SNRCI-8721/2020	1090
Switzerland/GE-SNRCI-8820/2020	4430
Switzerland/GE-SNRCI-8927/2020	4786
Switzerland/GE-SNRCI-8936/2020	497
Switzerland/GE-SNRCI-9034/2020	3947
Switzerland/GE-SNRCI-9124/2020	182
Switzerland/GE-SNRCI-9136/2020	4683
Switzerland/GE-SNRCI-9173/2020	3950
Switzerland/GE-SNRCI-9268/2020	4449
Switzerland/GE-SNRCI-9980/2020	4785
Switzerland/GR-ETHZ-100007/2020	2177
Switzerland/GR-ETHZ-100008/2020	4219
Switzerland/GR-ETHZ-100013/2020	2235
Switzerland/GR-ETHZ-100026/2020	153
Switzerland/GR-ETHZ-100044/2020	2093
Switzerland/GR-ETHZ-100061/2020	2271
Switzerland/GR-ETHZ-100065/2020	1928
Switzerland/GR-ETHZ-100066/2020	1280
Switzerland/GR-ETHZ-100088/2020	2352
Switzerland/GR-ETHZ-100089/2020	534
Switzerland/GR-ETHZ-100134/2020	2284
Switzerland/GR-ETHZ-100138/2020	989
Switzerland/GR-ETHZ-100141/2020	1608
Switzerland/GR-HUG-2988/2020	1150
Switzerland/GR-HUG-3043/2020	1151
Switzerland/JU-ETHZ-100092/2020	4627
Switzerland/SO-ETHZ-100019/2020	1499
Switzerland/SO-UHB-42177923/2020	4474
Switzerland/SO-UHB-42191589/2020	4442
Switzerland/SZ-ETHZ-100062/2020	1607
Switzerland/SZ-ETHZ-100064/2020	873
Switzerland/SZ-ETHZ-100095/2020	619
Switzerland/SZ-ETHZ-100096/2020	599
Switzerland/SZ-ETHZ-100097/2020	548
Switzerland/SZ-HUG-1417/2020	1829
Switzerland/SZ-UZH-1000478990/2020	1807
Switzerland/TI-ETHZ-100003/2020	1421
Switzerland/TI-ETHZ-100011/2020	4793
Switzerland/TI-ETHZ-100012/2020	4792
Switzerland/TI-ETHZ-100039/2020	1371
Switzerland/TI-ETHZ-100042/2020	199
Switzerland/TI-ETHZ-100043/2020	201
Switzerland/TI-ETHZ-100045/2020	1165
Switzerland/TI-ETHZ-100048/2020	127
Switzerland/TI-ETHZ-100049/2020	200
Switzerland/TI-ETHZ-100050/2020	1300
Switzerland/TI-ETHZ-100051/2020	177
Switzerland/TI-ETHZ-100068/2020	1918
Switzerland/TI-ETHZ-100069/2020	1164
Switzerland/TI-ETHZ-100070/2020	1166
Switzerland/TI-ETHZ-100072/2020	1430
Switzerland/TI-ETHZ-100073/2020	1422
Switzerland/TI-ETHZ-100074/2020	205
Switzerland/TI-ETHZ-100075/2020	197
Switzerland/TI-ETHZ-100077/2020	231
Switzerland/TI-ETHZ-100084/2020	4408
Switzerland/TI-ETHZ-100085/2020	4788
Switzerland/TI-ETHZ-100098/2020	1004
Switzerland/TI-HUG-2045/2020	1149
Switzerland/TI-SNRCI-29919486/2020	357
Switzerland/VD-ETHZ-100037/2020	4231
Switzerland/VD-ETHZ-100058/2020	4568
Switzerland/VD-ETHZ-100060/2020	4586
Switzerland/VD-ETHZ-100076/2020	4623
Switzerland/VD-SNRCI-29965615/2020	1050
Switzerland/VD-SNRCI-8615/2020	4463
Switzerland/VS-ETHZ-100024/2020	4589
Switzerland/VS-ETHZ-100090/2020	879
Switzerland/VS-ETHZ-100099/2020	1461
Switzerland/VS-SNRCI-5838/2020	4564
Switzerland/ZG-ETHZ-100067/2020	584
Switzerland/ZH-ETHZ-100032/2020	4591
Switzerland/ZH-ETHZ-100033/2020	4521
Switzerland/ZH-ETHZ-100040/2020	4428
Switzerland/ZH-ETHZ-100041/2020	4520
Switzerland/ZH-ETHZ-100057/2020	3949
Switzerland/ZH-ETHZ-100082/2020	4625
Switzerland/ZH-ETHZ-100087/2020	1549
Switzerland/ZH-ETHZ-100093/2020	4587
Switzerland/ZH-UZH-1000477102/2020	2105
Switzerland/ZH-UZH-1000477377/2020	1013
Switzerland/ZH-UZH-1000477757/2020	1360
Switzerland/ZH-UZH-1000477796/2020	1200
Switzerland/ZH-UZH-1000477797/2020	1402
Switzerland/ZH-UZH-1000477806/2020	1474
Switzerland/ZH-UZH-1000477909/2020	1092
Switzerland/ZH-UZH-1000477916/2020	1993
Switzerland/ZH-UZH-1000478309/2020	1046
Switzerland/ZH-UZH-1000478320/2020	1012
Switzerland/ZH-UZH-1000478518/2020	1016
Switzerland/ZH-UZH-1000478554/2020	1263
Switzerland/ZH-UZH-1000478869/2020	345
Switzerland/ZH-UZH-1000479112/2020	1291
Switzerland/ZH-UZH-1000482982/2020	4422
Switzerland/ZH-UZH-1000482983/2020	4626
Switzerland/ZH-UZH-1000482984/2020	4475
Switzerland/ZH-UZH-1000482985/2020	4502
Switzerland/ZH-UZH-1000483258/2020	4423
Switzerland/ZH-UZH-1000503309/2020	4531
