Strain	T5
Sweden/20-50198/2020	1274
Sweden/20-50199/2020	839
Sweden/20-50201/2020	3182
Sweden/20-50202/2020	2817
Sweden/20-50204/2020	1550
Sweden/20-50206/2020	2815
Sweden/20-50208/2020	2812
Sweden/20-50209/2020	2813
Sweden/20-50210/2020	2107
Sweden/20-50212/2020	1222
Sweden/20-50213/2020	638
Sweden/20-50214/2020	638
Sweden/20-50216/2020	1161
Sweden/20-50217/2020	1222
Sweden/20-50218/2020	1222
Sweden/20-50219/2020	2977
Sweden/20-50220/2020	1213
Sweden/20-50221/2020	2813
Sweden/20-50222/2020	837
Sweden/20-50223/2020	2977
Sweden/20-50224/2020	840
Sweden/20-50227/2020	839
Sweden/20-50229/2020	1222
Sweden/20-50230/2020	242
Sweden/20-50231/2020	242
Sweden/20-50232/2020	3223
Sweden/20-50234/2020	753
Sweden/20-50235/2020	3224
Sweden/20-50237/2020	645
Sweden/20-50238/2020	647
Sweden/20-50240/2020	634
Sweden/20-50241/2020	2816
Sweden/20-50242/2020	648
Sweden/20-50243/2020	1962
Sweden/20-50244/2020	645
Sweden/20-50245/2020	645
Sweden/20-50246/2020	647
Sweden/20-50247/2020	837
Sweden/20-50248/2020	756
Sweden/20-50249/2020	743
Sweden/20-50250/2020	245
Sweden/20-50251/2020	1235
Sweden/20-50252/2020	759
Sweden/20-50253/2020	837
Sweden/20-50254/2020	1222
Sweden/20-50255/2020	1222
Sweden/20-50256/2020	1222
Sweden/20-50257/2020	837
Sweden/20-50258/2020	757
Sweden/20-50259/2020	1222
Sweden/20-50260/2020	638
Sweden/20-50261/2020	1158
Sweden/20-50266/2020	2887
Sweden/20-50268/2020	839
Sweden/20-50270/2020	1222
Sweden/20-50272/2020	3182
Sweden/20-50274/2020	3182
Sweden/20-50276/2020	411
Sweden/20-50279/2020	2237
Sweden/20-50280/2020	3223
Sweden/20-50283/2020	2227
Sweden/20-50284/2020	411
Sweden/20-50285/2020	411
Sweden/20-50286/2020	384
Sweden/20-50287/2020	306
Sweden/20-50288/2020	2250
Sweden/20-50289/2020	3182
Sweden/20-50292/2020	2869
Sweden/20-50293/2020	391
Sweden/20-50294/2020	390
Sweden/20-50298/2020	392
Sweden/20-50299/2020	758
Sweden/20-50301/2020	3223
Sweden/20-50303/2020	1101
Sweden/20-50304/2020	411
Sweden/20-50305/2020	2250
Sweden/20-50307/2020	386
Sweden/20-50308/2020	411
Sweden/20-50310/2020	1118
Sweden/20-50312/2020	209
Sweden/20-50313/2020	384
Sweden/20-50315/2020	390
Sweden/20-50320/2020	2245
Sweden/20-50327/2020	390
Sweden/20-50335/2020	393
Sweden/20-50336/2020	394
Sweden/20-50337/2020	1219
Sweden/20-50341/2020	390
Sweden/20-50342/2020	390
Sweden/20-50357/2020	390
Sweden/RV-FOI-1/2020	1894
Sweden/RV-FOI-2/2020	1893
Switzerland/AG-ETHZ-100052/2020	3027
Switzerland/AG-ETHZ-100080/2020	361
Switzerland/AG-HUG-7120/2020	691
Switzerland/AG-SNRCI-29940361/2020	2842
Switzerland/AG-UHB-42187967/2020	3084
Switzerland/AG-UZH-1000477914/2020	681
Switzerland/AG-UZH-1000478260/2020	744
Switzerland/AG-UZH-1000478635/2020	204
Switzerland/AG-UZH-1000478772/2020	681
Switzerland/BE-ETHZ-100004/2020	3014
Switzerland/BE-ETHZ-100023/2020	3051
Switzerland/BE-ETHZ-100031/2020	855
Switzerland/BE-ETHZ-100035/2020	1125
Switzerland/BE-ETHZ-100047/2020	3050
Switzerland/BE-ETHZ-100053/2020	364
Switzerland/BE-ETHZ-100054/2020	3105
Switzerland/BE-ETHZ-100055/2020	3096
Switzerland/BE-ETHZ-100059/2020	1292
Switzerland/BE-ETHZ-100094/2020	55
Switzerland/BE-ETHZ-100108/2020	572
Switzerland/BE-HUG-2536/2020	3027
Switzerland/BE-HUG-6651/2020	1000
Switzerland/BL-ETHZ-100005/2020	3055
Switzerland/BL-ETHZ-100009/2020	3052
Switzerland/BL-ETHZ-100010/2020	3104
Switzerland/BL-ETHZ-100021/2020	3078
Switzerland/BL-ETHZ-100079/2020	3005
Switzerland/BL-ETHZ-100081/2020	3026
Switzerland/BL-ETHZ-100086/2020	3035
Switzerland/BL-ETHZ-100091/2020	3125
Switzerland/BL-ETHZ-100109/2020	3115
Switzerland/BL-SNRCI-29950902/2020	991
Switzerland/BL-UHB-42167842/2020	985
Switzerland/BL-UHB-42170345/2020	978
Switzerland/BL-UHB-42174724-2/2020	979
Switzerland/BL-UHB-42174724/2020	979
Switzerland/BL-UHB-42175213/2020	990
Switzerland/BL-UHB-42175220/2020	990
Switzerland/BL-UHB-42176198/2020	3052
Switzerland/BL-UHB-42176229/2020	3052
Switzerland/BL-UHB-42176560/2020	3044
Switzerland/BL-UHB-42176753/2020	3166
Switzerland/BL-UHB-42176771/2020	3036
Switzerland/BL-UHB-42177236/2020	3052
Switzerland/BL-UHB-42177430/2020	3052
Switzerland/BL-UHB-42177434/2020	3040
Switzerland/BL-UHB-42177472/2020	3081
Switzerland/BL-UHB-42177897/2020	3040
Switzerland/BL-UHB-42178070/2020	3041
Switzerland/BL-UHB-42178712/2020	3037
Switzerland/BL-UHB-42179281/2020	3040
Switzerland/BL-UHB-42179323/2020	3040
Switzerland/BL-UHB-42180261/2020	3048
Switzerland/BL-UHB-42180262/2020	3052
Switzerland/BL-UHB-42180263/2020	3052
Switzerland/BL-UHB-42180271/2020	3040
Switzerland/BL-UHB-42181880/2020	3148
Switzerland/BL-UHB-42182102/2020	3043
Switzerland/BL-UHB-42184023/2020	3146
Switzerland/BL-UHB-42185206/2020	845
Switzerland/BL-UHB-42185829/2020	3236
Switzerland/BL-UHB-42186011/2020	3040
Switzerland/BL-UHB-42186158/2020	979
Switzerland/BL-UHB-42186235/2020	3077
Switzerland/BL-UHB-42186266/2020	218
Switzerland/BL-UHB-42186366/2020	3163
Switzerland/BL-UHB-42186401/2020	3134
Switzerland/BL-UHB-42186528/2020	3134
Switzerland/BL-UHB-42186550/2020	3152
Switzerland/BL-UHB-42186574/2020	3134
Switzerland/BL-UHB-42186686/2020	516
Switzerland/BL-UHB-42187456/2020	3016
Switzerland/BL-UHB-42187833/2020	553
Switzerland/BL-UHB-42188088/2020	3139
Switzerland/BL-UHB-42189201/2020	944
Switzerland/BL-UHB-42189257/2020	3020
Switzerland/BL-UHB-42189451/2020	1871
Switzerland/BL-UHB-42189647/2020	3143
Switzerland/BL-UHB-42189725/2020	2661
Switzerland/BL-UHB-42189772/2020	516
Switzerland/BL-UHB-42189773/2020	3134
Switzerland/BL-UHB-42189907/2020	516
Switzerland/BL-UHB-42190236/2020	3046
Switzerland/BL-UHB-42190253/2020	949
Switzerland/BL-UHB-42190269/2020	434
Switzerland/BL-UHB-42190565/2020	3071
Switzerland/BL-UHB-42190581/2020	2048
Switzerland/BL-UHB-42190803/2020	3016
Switzerland/BL-UHB-42190921/2020	3136
Switzerland/BL-UHB-42190998/2020	1793
Switzerland/BL-UHB-42191004/2020	3031
Switzerland/BL-UHB-42191063/2020	3016
Switzerland/BL-UHB-42191153/2020	3134
Switzerland/BL-UHB-42191355/2020	205
Switzerland/BL-UHB-42191497/2020	945
Switzerland/BL-UHB-42191545/2020	3169
Switzerland/BL-UHB-42191605/2020	1465
Switzerland/BL-UHB-42191670/2020	3088
Switzerland/BL-UHB-42191693/2020	3169
Switzerland/BL-UHB-42191735/2020	3125
Switzerland/BL-UHB-42191736/2020	1967
Switzerland/BL-UHB-42191739/2020	3169
Switzerland/BL-UHB-42191742/2020	3235
Switzerland/BL-UHB-42191804/2020	1938
Switzerland/BL-UHB-42191950/2020	3156
Switzerland/BL-UHB-42192025/2020	3178
Switzerland/BL-UHB-42192277/2020	75
Switzerland/BL-UHB-42192815/2020	3033
Switzerland/BS-ETHZ-100002/2020	3010
Switzerland/BS-ETHZ-100006/2020	3104
Switzerland/BS-ETHZ-100014/2020	3087
Switzerland/BS-ETHZ-100016/2020	3036
Switzerland/BS-ETHZ-100017/2020	3049
Switzerland/BS-ETHZ-100018/2020	3104
Switzerland/BS-ETHZ-100020/2020	3036
Switzerland/BS-ETHZ-100022/2020	3052
Switzerland/BS-ETHZ-100025/2020	3095
Switzerland/BS-ETHZ-100027/2020	3106
Switzerland/BS-ETHZ-100028/2020	3103
Switzerland/BS-ETHZ-100029/2020	3095
Switzerland/BS-ETHZ-100030/2020	3028
Switzerland/BS-ETHZ-100034/2020	3055
Switzerland/BS-ETHZ-100036/2020	3128
Switzerland/BS-ETHZ-100063/2020	361
Switzerland/BS-ETHZ-100083/2020	3075
Switzerland/BS-HUG-0914/2020	1001
Switzerland/BS-UHB-42167340/2020	942
Switzerland/BS-UHB-42173111/2020	3044
Switzerland/BS-UHB-42175075/2020	3044
Switzerland/BS-UHB-42175213/2020	990
Switzerland/BS-UHB-42175220/2020	990
Switzerland/BS-UHB-42175607/2020	1240
Switzerland/BS-UHB-42176560/2020	3037
Switzerland/BS-UHB-42176753/2020	3166
Switzerland/BS-UHB-42177236/2020	3030
Switzerland/BS-UHB-42177239/2020	3175
Switzerland/BS-UHB-42177430/2020	3169
Switzerland/BS-UHB-42177434/2020	3134
Switzerland/BS-UHB-42177585/2020	3134
Switzerland/BS-UHB-42177844/2020	3027
Switzerland/BS-UHB-42178000/2020	3042
Switzerland/BS-UHB-42178886/2020	3054
Switzerland/BS-UHB-42178995/2020	3044
Switzerland/BS-UHB-42179091/2020	3041
Switzerland/BS-UHB-42179195/2020	3040
Switzerland/BS-UHB-42180349/2020	3040
Switzerland/BS-UHB-42180429/2020	3054
Switzerland/BS-UHB-42180439/2020	3044
Switzerland/BS-UHB-42181090/2020	3011
Switzerland/BS-UHB-42181327/2020	3015
Switzerland/BS-UHB-42181461/2020	3149
Switzerland/BS-UHB-42181850/2020	3040
Switzerland/BS-UHB-42181950/2020	3054
Switzerland/BS-UHB-42182218/2020	3148
Switzerland/BS-UHB-42182611/2020	3052
Switzerland/BS-UHB-42183075/2020	3052
Switzerland/BS-UHB-42183102/2020	3004
Switzerland/BS-UHB-42183137/2020	3096
Switzerland/BS-UHB-42183147/2020	3111
Switzerland/BS-UHB-42183615/2020	3012
Switzerland/BS-UHB-42183757/2020	3003
Switzerland/BS-UHB-42183764/2020	3052
Switzerland/BS-UHB-42184169/2020	3052
Switzerland/BS-UHB-42184365/2020	3175
Switzerland/BS-UHB-42184544/2020	3040
Switzerland/BS-UHB-42184762/2020	3044
Switzerland/BS-UHB-42184793/2020	3064
Switzerland/BS-UHB-42184795/2020	3064
Switzerland/BS-UHB-42184828/2020	3052
Switzerland/BS-UHB-42184909/2020	3044
Switzerland/BS-UHB-42184954/2020	3147
Switzerland/BS-UHB-42184956/2020	1059
Switzerland/BS-UHB-42185290/2020	3029
Switzerland/BS-UHB-42185476/2020	3052
Switzerland/BS-UHB-42185657/2020	3136
Switzerland/BS-UHB-42185664/2020	3043
Switzerland/BS-UHB-42185738/2020	3052
Switzerland/BS-UHB-42185807/2020	361
Switzerland/BS-UHB-42185836/2020	3030
Switzerland/BS-UHB-42185864/2020	3089
Switzerland/BS-UHB-42186165/2020	2912
Switzerland/BS-UHB-42186169/2020	3052
Switzerland/BS-UHB-42186189/2020	3116
Switzerland/BS-UHB-42186205/2020	375
Switzerland/BS-UHB-42186303/2020	3002
Switzerland/BS-UHB-42186379/2020	3134
Switzerland/BS-UHB-42186390/2020	3063
Switzerland/BS-UHB-42186394/2020	3134
Switzerland/BS-UHB-42186413/2020	3134
Switzerland/BS-UHB-42186439/2020	3134
Switzerland/BS-UHB-42186504/2020	3140
Switzerland/BS-UHB-42186509/2020	3140
Switzerland/BS-UHB-42186648/2020	3009
Switzerland/BS-UHB-42186690/2020	3157
Switzerland/BS-UHB-42186718/2020	3157
Switzerland/BS-UHB-42186767/2020	3037
Switzerland/BS-UHB-42187080/2020	3134
Switzerland/BS-UHB-42187348/2020	3134
Switzerland/BS-UHB-42187354/2020	3053
Switzerland/BS-UHB-42187670/2020	3171
Switzerland/BS-UHB-42187831/2020	452
Switzerland/BS-UHB-42187832/2020	3082
Switzerland/BS-UHB-42187926/2020	3134
Switzerland/BS-UHB-42187936/2020	3150
Switzerland/BS-UHB-42188011/2020	374
Switzerland/BS-UHB-42188149/2020	3149
Switzerland/BS-UHB-42188447/2020	206
Switzerland/BS-UHB-42188474/2020	3037
Switzerland/BS-UHB-42188679/2020	3134
Switzerland/BS-UHB-42188884/2020	3168
Switzerland/BS-UHB-42189220/2020	3141
Switzerland/BS-UHB-42189239/2020	2654
Switzerland/BS-UHB-42189386/2020	3153
Switzerland/BS-UHB-42189582/2020	154
Switzerland/BS-UHB-42189643/2020	3134
Switzerland/BS-UHB-42189793/2020	3064
Switzerland/BS-UHB-42189861/2020	716
Switzerland/BS-UHB-42189862/2020	3159
Switzerland/BS-UHB-42189866/2020	1866
Switzerland/BS-UHB-42190027/2020	3063
Switzerland/BS-UHB-42190051/2020	3086
Switzerland/BS-UHB-42190083/2020	516
Switzerland/BS-UHB-42190125/2020	2299
Switzerland/BS-UHB-42190173/2020	3151
Switzerland/BS-UHB-42190251/2020	892
Switzerland/BS-UHB-42190282/2020	3080
Switzerland/BS-UHB-42190292/2020	516
Switzerland/BS-UHB-42190293/2020	3134
Switzerland/BS-UHB-42190359/2020	3160
Switzerland/BS-UHB-42190378/2020	3064
Switzerland/BS-UHB-42190507/2020	3178
Switzerland/BS-UHB-42190622/2020	3132
Switzerland/BS-UHB-42190675/2020	856
Switzerland/BS-UHB-42190783/2020	154
Switzerland/BS-UHB-42190918/2020	3046
Switzerland/BS-UHB-42190958/2020	3177
Switzerland/BS-UHB-42190971/2020	2694
Switzerland/BS-UHB-42190980/2020	3134
Switzerland/BS-UHB-42190994/2020	3079
Switzerland/BS-UHB-42190999/2020	3063
Switzerland/BS-UHB-42191012/2020	130
Switzerland/BS-UHB-42191134/2020	3134
Switzerland/BS-UHB-42191158/2020	329
Switzerland/BS-UHB-42191222/2020	1540
Switzerland/BS-UHB-42191225/2020	1540
Switzerland/BS-UHB-42191261/2020	3102
Switzerland/BS-UHB-42191430/2020	3145
Switzerland/BS-UHB-42191432/2020	3144
Switzerland/BS-UHB-42191439/2020	3022
Switzerland/BS-UHB-42191577/2020	3017
Switzerland/BS-UHB-42191689/2020	3032
Switzerland/BS-UHB-42191744/2020	3142
Switzerland/BS-UHB-42191751/2020	3001
Switzerland/BS-UHB-42191841/2020	232
Switzerland/BS-UHB-42191874/2020	3059
Switzerland/BS-UHB-42191877/2020	2148
Switzerland/BS-UHB-42191965/2020	3135
Switzerland/BS-UHB-42191987/2020	3174
Switzerland/BS-UHB-42192008/2020	3131
Switzerland/BS-UHB-42192010/2020	3155
Switzerland/BS-UHB-42192039/2020	3154
Switzerland/BS-UHB-42192047/2020	154
Switzerland/BS-UHB-65237872/2020	1540
Switzerland/BS-UHB-65237976/2020	3176
Switzerland/FR-SNRCI-7972/2020	352
Switzerland/GE-HUG-0199/2020	999
Switzerland/GE-HUG-06207/2020	3047
Switzerland/GE-HUG-1402/2020	682
Switzerland/GE-HUG-1422/2020	690
Switzerland/GE-HUG-4135/2020	3027
Switzerland/GE-HUG-4984/2020	2805
Switzerland/GE-HUG-6679/2020	3027
Switzerland/GE-HUG-8102/2020	939
Switzerland/GE-HUG-VD0503/2020	702
Switzerland/GE-SNRCI-1227/2020	2805
Switzerland/GE-SNRCI-20/2020	3066
Switzerland/GE-SNRCI-2315/2020	3097
Switzerland/GE-SNRCI-2351/2020	3108
Switzerland/GE-SNRCI-2432/2020	2808
Switzerland/GE-SNRCI-2480/2020	155
Switzerland/GE-SNRCI-2482/2020	150
Switzerland/GE-SNRCI-2578/2020	3187
Switzerland/GE-SNRCI-2616/2020	3247
Switzerland/GE-SNRCI-2655/2020	150
Switzerland/GE-SNRCI-2770/2020	865
Switzerland/GE-SNRCI-2798/2020	2589
Switzerland/GE-SNRCI-2825/2020	3023
Switzerland/GE-SNRCI-2895/2020	156
Switzerland/GE-SNRCI-2956/2020	994
Switzerland/GE-SNRCI-29933895/2020	999
Switzerland/GE-SNRCI-29943121/2020	2636
Switzerland/GE-SNRCI-29945373/2020	2645
Switzerland/GE-SNRCI-29949586/2020	988
Switzerland/GE-SNRCI-3006/2020	3013
Switzerland/GE-SNRCI-3080/2020	2654
Switzerland/GE-SNRCI-3187/2020	3249
Switzerland/GE-SNRCI-3276/2020	2653
Switzerland/GE-SNRCI-3403/2020	1525
Switzerland/GE-SNRCI-3496/2020	984
Switzerland/GE-SNRCI-3576/2020	3072
Switzerland/GE-SNRCI-3674/2020	3126
Switzerland/GE-SNRCI-3763/2020	979
Switzerland/GE-SNRCI-3780/2020	939
Switzerland/GE-SNRCI-5671/2020	3083
Switzerland/GE-SNRCI-6128/2020	153
Switzerland/GE-SNRCI-6350/2020	993
Switzerland/GE-SNRCI-6448/2020	3047
Switzerland/GE-SNRCI-6477/2020	3123
Switzerland/GE-SNRCI-6699/2020	3109
Switzerland/GE-SNRCI-6763/2020	3123
Switzerland/GE-SNRCI-6852/2020	2654
Switzerland/GE-SNRCI-6928/2020	851
Switzerland/GE-SNRCI-6955/2020	200
Switzerland/GE-SNRCI-7014/2020	3251
Switzerland/GE-SNRCI-7058/2020	3123
Switzerland/GE-SNRCI-7072/2020	154
Switzerland/GE-SNRCI-7201/2020	560
Switzerland/GE-SNRCI-7230/2020	982
Switzerland/GE-SNRCI-7310/2020	2660
Switzerland/GE-SNRCI-7313/2020	150
Switzerland/GE-SNRCI-7347/2020	998
Switzerland/GE-SNRCI-7405/2020	3247
Switzerland/GE-SNRCI-7419/2020	3123
Switzerland/GE-SNRCI-7474/2020	3123
Switzerland/GE-SNRCI-7517/2020	154
Switzerland/GE-SNRCI-7536/2020	154
Switzerland/GE-SNRCI-7548/2020	240
Switzerland/GE-SNRCI-7582/2020	3123
Switzerland/GE-SNRCI-7699/2020	851
Switzerland/GE-SNRCI-7725/2020	3247
Switzerland/GE-SNRCI-7733/2020	104
Switzerland/GE-SNRCI-7799/2020	1407
Switzerland/GE-SNRCI-7808/2020	3247
Switzerland/GE-SNRCI-7821/2020	3024
Switzerland/GE-SNRCI-7836/2020	3247
Switzerland/GE-SNRCI-7891/2020	3065
Switzerland/GE-SNRCI-7895/2020	1479
Switzerland/GE-SNRCI-7899/2020	2806
Switzerland/GE-SNRCI-7906/2020	227
Switzerland/GE-SNRCI-7918/2020	3123
Switzerland/GE-SNRCI-7927/2020	197
Switzerland/GE-SNRCI-7960/2020	983
Switzerland/GE-SNRCI-7986/2020	2654
Switzerland/GE-SNRCI-8073/2020	982
Switzerland/GE-SNRCI-8083/2020	3123
Switzerland/GE-SNRCI-8099/2020	998
Switzerland/GE-SNRCI-8123/2020	2653
Switzerland/GE-SNRCI-8187/2020	152
Switzerland/GE-SNRCI-8226/2020	3247
Switzerland/GE-SNRCI-8280/2020	3084
Switzerland/GE-SNRCI-8290/2020	982
Switzerland/GE-SNRCI-8298/2020	156
Switzerland/GE-SNRCI-8301/2020	3065
Switzerland/GE-SNRCI-8323/2020	3247
Switzerland/GE-SNRCI-8378/2020	2629
Switzerland/GE-SNRCI-8420/2020	151
Switzerland/GE-SNRCI-8431/2020	3085
Switzerland/GE-SNRCI-8451/2020	308
Switzerland/GE-SNRCI-8452/2020	2654
Switzerland/GE-SNRCI-8508/2020	3123
Switzerland/GE-SNRCI-8715/2020	3065
Switzerland/GE-SNRCI-8721/2020	722
Switzerland/GE-SNRCI-8820/2020	3006
Switzerland/GE-SNRCI-8927/2020	3248
Switzerland/GE-SNRCI-8936/2020	309
Switzerland/GE-SNRCI-9034/2020	2654
Switzerland/GE-SNRCI-9124/2020	100
Switzerland/GE-SNRCI-9136/2020	3165
Switzerland/GE-SNRCI-9173/2020	2659
Switzerland/GE-SNRCI-9268/2020	3025
Switzerland/GE-SNRCI-9980/2020	3247
Switzerland/GR-ETHZ-100007/2020	1444
Switzerland/GR-ETHZ-100008/2020	2861
Switzerland/GR-ETHZ-100013/2020	1481
Switzerland/GR-ETHZ-100026/2020	75
Switzerland/GR-ETHZ-100044/2020	1382
Switzerland/GR-ETHZ-100061/2020	1499
Switzerland/GR-ETHZ-100065/2020	1269
Switzerland/GR-ETHZ-100066/2020	854
Switzerland/GR-ETHZ-100088/2020	1555
Switzerland/GR-ETHZ-100089/2020	332
Switzerland/GR-ETHZ-100134/2020	1484
Switzerland/GR-ETHZ-100138/2020	661
Switzerland/GR-ETHZ-100141/2020	1080
Switzerland/GR-HUG-2988/2020	763
Switzerland/GR-HUG-3043/2020	763
Switzerland/JU-ETHZ-100092/2020	3131
Switzerland/SO-ETHZ-100019/2020	1008
Switzerland/SO-UHB-42177923/2020	3044
Switzerland/SO-UHB-42191589/2020	3018
Switzerland/SZ-ETHZ-100062/2020	1080
Switzerland/SZ-ETHZ-100064/2020	571
Switzerland/SZ-ETHZ-100095/2020	383
Switzerland/SZ-ETHZ-100096/2020	373
Switzerland/SZ-ETHZ-100097/2020	332
Switzerland/SZ-HUG-1417/2020	1212
Switzerland/SZ-UZH-1000478990/2020	1196
Switzerland/TI-ETHZ-100003/2020	958
Switzerland/TI-ETHZ-100011/2020	3253
Switzerland/TI-ETHZ-100012/2020	3253
Switzerland/TI-ETHZ-100039/2020	925
Switzerland/TI-ETHZ-100042/2020	111
Switzerland/TI-ETHZ-100043/2020	112
Switzerland/TI-ETHZ-100045/2020	777
Switzerland/TI-ETHZ-100048/2020	55
Switzerland/TI-ETHZ-100049/2020	111
Switzerland/TI-ETHZ-100050/2020	869
Switzerland/TI-ETHZ-100051/2020	95
Switzerland/TI-ETHZ-100068/2020	1269
Switzerland/TI-ETHZ-100069/2020	776
Switzerland/TI-ETHZ-100070/2020	777
Switzerland/TI-ETHZ-100072/2020	953
Switzerland/TI-ETHZ-100073/2020	959
Switzerland/TI-ETHZ-100074/2020	116
Switzerland/TI-ETHZ-100075/2020	110
Switzerland/TI-ETHZ-100077/2020	129
Switzerland/TI-ETHZ-100084/2020	2989
Switzerland/TI-ETHZ-100085/2020	3250
Switzerland/TI-ETHZ-100098/2020	671
Switzerland/TI-HUG-2045/2020	762
Switzerland/TI-SNRCI-29919486/2020	211
Switzerland/VD-ETHZ-100037/2020	2872
Switzerland/VD-ETHZ-100058/2020	3086
Switzerland/VD-ETHZ-100060/2020	3098
Switzerland/VD-ETHZ-100076/2020	3127
Switzerland/VD-SNRCI-29965615/2020	702
Switzerland/VD-SNRCI-8615/2020	3036
Switzerland/VS-ETHZ-100024/2020	3101
Switzerland/VS-ETHZ-100090/2020	576
Switzerland/VS-ETHZ-100099/2020	979
Switzerland/VS-SNRCI-5838/2020	3083
Switzerland/ZG-ETHZ-100067/2020	361
Switzerland/ZH-ETHZ-100032/2020	3103
Switzerland/ZH-ETHZ-100033/2020	3052
Switzerland/ZH-ETHZ-100040/2020	3005
Switzerland/ZH-ETHZ-100041/2020	3052
Switzerland/ZH-ETHZ-100057/2020	2658
Switzerland/ZH-ETHZ-100082/2020	3129
Switzerland/ZH-ETHZ-100087/2020	1043
Switzerland/ZH-ETHZ-100093/2020	3099
Switzerland/ZH-UZH-1000477102/2020	1393
Switzerland/ZH-UZH-1000477377/2020	677
Switzerland/ZH-UZH-1000477757/2020	918
Switzerland/ZH-UZH-1000477796/2020	804
Switzerland/ZH-UZH-1000477797/2020	947
Switzerland/ZH-UZH-1000477806/2020	988
Switzerland/ZH-UZH-1000477909/2020	724
Switzerland/ZH-UZH-1000477916/2020	1308
Switzerland/ZH-UZH-1000478309/2020	701
Switzerland/ZH-UZH-1000478320/2020	677
Switzerland/ZH-UZH-1000478518/2020	680
Switzerland/ZH-UZH-1000478554/2020	846
Switzerland/ZH-UZH-1000478869/2020	204
Switzerland/ZH-UZH-1000479112/2020	862
Switzerland/ZH-UZH-1000482982/2020	2999
Switzerland/ZH-UZH-1000482983/2020	3130
Switzerland/ZH-UZH-1000482984/2020	3045
Switzerland/ZH-UZH-1000482985/2020	3047
Switzerland/ZH-UZH-1000483258/2020	3000
Switzerland/ZH-UZH-1000503309/2020	3058
