Strain	Source	Country	Province	City	Latitude	Longitude	Day	Month	Year	TP1	TP2
Spain/MD-IBV-005349/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	3	2020	0	1
Spain/MD-IBV-005350/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	3	2020	0	1
Spain/MD-IBV-005353/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	3	2020	0	1
Spain/MD-IBV-005354/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	3	2020	0	1
Spain/MD-IBV-005355/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	3	2020	0	1
Spain/MD-IBV-005356/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	20	3	2020	0	1
Spain/MD-IBV-005358/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	22	3	2020	0	1
Spain/MD-IBV-005360/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	22	3	2020	0	1
Spain/MD-IBV-005361/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	22	3	2020	0	1
Spain/MD-IBV-005362/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	23	3	2020	0	1
Spain/MD-IBV-005364/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	31	3	2020	0	1
Spain/MD-IBV-005365/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	31	3	2020	0	1
Spain/MD-IBV-005366/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	1	4	2020	0	1
Spain/MD-IBV-005367/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	1	4	2020	0	1
Spain/MD-IBV-005369/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	3	4	2020	0	1
Spain/MD-IBV-005370/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	7	4	2020	0	1
Spain/MD-IBV-005371/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	8	4	2020	0	1
Spain/MD-IBV-006352/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	14	5	2020	0	1
Spain/MD-IBV-006368/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	1	6	2020	0	1
Spain/MD-IBV-006372/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	3	4	2020	0	1
Spain/MD-IBV-006376/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	9	4	2020	0	1
Spain/MD-IBV-006380/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	2	4	2020	0	1
Spain/MD-IBV-006382/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	8	4	2020	0	1
Spain/MD-IBV-006388/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	28	3	2020	0	1
Spain/MD-IBV-006390/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	14	5	2020	0	1
Spain/MD-IBV-006396/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	3	2020	0	1
Spain/MD-IBV-006398/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	25	4	2020	0	1
Spain/MD-IBV-006400/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	1	4	2020	0	1
Spain/MD-IBV-006403/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	10	3	2020	1	1
Spain/MD-IBV-006404/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	3	2020	0	1
Spain/MD-IBV-006408/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	23	3	2020	0	1
Spain/MD-IBV-006411/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	4	5	2020	0	1
Spain/MD-IBV-006412/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	4	5	2020	0	1
Spain/MD-IBV-006413/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	3	4	2020	0	1
Spain/MD-IBV-006414/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	5	2020	0	1
Spain/MD-IBV-006415/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	11	5	2020	0	1
Spain/MD-IBV-006416/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	2	4	2020	0	1
Spain/MD-IBV-006418/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	4	5	2020	0	1
Spain/MD-IBV-006420/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	5	4	2020	0	1
Spain/MD-IBV-006423/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	11	4	2020	0	1
Spain/MD-IBV-006425/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	24	4	2020	0	1
Spain/MD-IBV-006427/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	1	4	2020	0	1
Spain/MD-IBV-006428/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	9	4	2020	0	1
Spain/MD-IBV-006430/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	22	4	2020	0	1
Spain/MD-IBV-006431/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	2	4	2020	0	1
Spain/MD-IBV-006433/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	3	4	2020	0	1
Spain/MD-IBV-006434/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	9	3	2020	1	1
Spain/MD-IBV-006435/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	14	4	2020	0	1
Spain/MD-IBV-006437/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	28	5	2020	0	1
Spain/MD-IBV-006439/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	17	3	2020	0	1
Spain/MD-IBV-006442/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	3	4	2020	0	1
Spain/MD-IBV-97009994/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	28	3	2020	0	1
Spain/MD-IBV-97009995/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	27	3	2020	0	1
Spain/MD-IBV-97009996/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	27	3	2020	0	1
Spain/MD-IBV-97009999/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	27	3	2020	0	1
Spain/MD-IBV-97010000/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	27	3	2020	0	1
Spain/MD-IBV-97010003/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	24	3	2020	0	1
Spain/MD-IBV-97010004/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	18	3	2020	0	1
Spain/MD-IBV-97010005/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	18	3	2020	0	1
Spain/MD-IBV-97010008/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	10	3	2020	1	1
Spain/MD-IBV-97010009/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	26	3	2020	0	1
Spain/MD-IBV-97010017/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	21	3	2020	0	1
Spain/MD-IBV-97010019/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	24	3	2020	0	1
Spain/MD-IBV-97010023/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	21	3	2020	0	1
Spain/MD-IBV-97010025/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	24	3	2020	0	1
Spain/MD-IBV-97010026/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	24	3	2020	0	1
Spain/MD-IBV-97010029/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	27	3	2020	0	1
Spain/MD-IBV-97010031/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	11	3	2020	1	1
Spain/MD-IBV-97010032/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	12	3	2020	1	1
Spain/MD-IBV-97010035/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	12	3	2020	1	1
Spain/MD-IBV-97010036/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	10	3	2020	1	1
Spain/MD-IBV-97010037/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	12	3	2020	1	1
Spain/MD-IBV-97010038/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	22	3	2020	0	1
Spain/MD-IBV-97010041/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	12	3	2020	1	1
Spain/MD-IBV-97010042/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	12	3	2020	1	1
Spain/MD-IBV-97010043/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	11	3	2020	1	1
Spain/MD-IBV-97010044/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	12	3	2020	1	1
Spain/MD-IBV-97010052/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	28	3	2020	0	1
Spain/MD-IBV-97010053/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	28	3	2020	0	1
Spain/MD-IBV-97010056/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	10	3	2020	1	1
Spain/MD-IBV-97010058/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	12	3	2020	1	1
Spain/MD-IBV-97010060/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	27	3	2020	0	1
Spain/MD-IBV-97010061/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	27	3	2020	0	1
Spain/MD-IBV-97010062/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	27	3	2020	0	1
Spain/MD-IBV-97010065/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	28	3	2020	0	1
Spain/MD-IBV-97010068/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	17	3	2020	0	1
Spain/MD-IBV-97010069/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	17	3	2020	0	1
Spain/MD-IBV-97010070/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	18	3	2020	0	1
Spain/MD-IBV-97010071/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	17	3	2020	0	1
Spain/MD-IBV-97010075/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	18	3	2020	0	1
Spain/MD-IBV-97010078/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	3	2020	0	1
Spain/MD-IBV-97010080/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	27	3	2020	0	1
Spain/MD-IBV-97010082/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	26	3	2020	0	1
Spain/MD-IBV-97010083/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	26	3	2020	0	1
Spain/MD-IBV-97010085/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	26	3	2020	0	1
Spain/MD-IBV-97010093/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	26	3	2020	0	1
Spain/MD-IBV-97010096/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	23	3	2020	0	1
Spain/MD-IBV-97010098/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	23	3	2020	0	1
Spain/MD-IBV-97010099/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	23	3	2020	0	1
Spain/MD-IBV-97010100/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	23	3	2020	0	1
Spain/MD-IBV-99007091/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	23	3	2020	0	1
Spain/MD-IBV-99007095/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	14	4	2020	0	1
Spain/MD-IBV-99007100/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	10	6	2020	0	1
Spain/MD-IBV-99007102/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	12	6	2020	0	1
Spain/MD-IBV-99008534/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	21	3	2020	0	1
Spain/MD-IBV-99008535/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	3	2020	0	1
Spain/MD-IBV-99008536/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	24	3	2020	0	1
Spain/MD-IBV-99008601/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	17	3	2020	0	1
Spain/MD-IBV-99008605/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	10	6	2020	0	1
Spain/MD-IBV-99008606/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	11	6	2020	0	1
Spain/MD-IBV-99012392/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	9	5	2020	0	1
Spain/MD-IBV-99013150/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	30	3	2020	0	1
Spain/MD-IBV-99013151/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	2	4	2020	0	1
Spain/MD-IBV-99013153/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	12	4	2020	0	1
Spain/MD-IBV-99013156/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	15	4	2020	0	1
Spain/MD-IBV-99013157/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	15	4	2020	0	1
Spain/MD-IBV-99013159/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	14	4	2020	0	1
Spain/MD-IBV-99013160/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	16	4	2020	0	1
Spain/MD-IBV-99013161/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	16	4	2020	0	1
Spain/MD-IBV-99013162/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	10	4	2020	0	1
Spain/MD-IBV-99013164/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	10	4	2020	0	1
Spain/MD-IBV-99013165/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	11	4	2020	0	1
Spain/MD-IBV-99013170/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	13	4	2020	0	1
Spain/MD-IBV-99013171/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	13	4	2020	0	1
Spain/MD-IBV-99013172/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	16	4	2020	0	1
Spain/MD-IBV-99013175/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	17	4	2020	0	1
Spain/MD-IBV-99013176/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	4	2020	0	1
Spain/MD-IBV-99013177/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	19	4	2020	0	1
Spain/MD-IBV-99013179/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	21	4	2020	0	1
Spain/MD-IBV-99013180/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	21	4	2020	0	1
Spain/MD-IBV-99013181/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	23	4	2020	0	1
Spain/MD-IBV-99013183/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	21	4	2020	0	1
Spain/MD-IBV-99013184/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	22	4	2020	0	1
Spain/MD-IBV-99013185/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	24	4	2020	0	1
Spain/MD-IBV-99013186/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	24	4	2020	0	1
Spain/MD-IBV-99013189/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	26	4	2020	0	1
Spain/MD-IBV-99013191/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	26	4	2020	0	1
Spain/MD-IBV-99013192/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	26	4	2020	0	1
Spain/MD-IBV-99013193/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	27	4	2020	0	1
Spain/MD-IBV-99013194/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	24	4	2020	0	1
Spain/MD-IBV-99013195/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	25	4	2020	0	1
Spain/MD-IBV-99013197/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	1	5	2020	0	1
Spain/MD-IBV-99013198/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	2	5	2020	0	1
Spain/MD-IBV-99013199/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	1	5	2020	0	1
Spain/MD-IBV-99015893/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	20	3	2020	0	1
Spain/MD-IBV-99018532/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	14	2	2020	1	1
Spain/MD-ISCIII-201442/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	4	3	2020	1	1
Spain/MD-ISCIII-201706/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	7	3	2020	1	1
Spain/MD-ISCIII-201709/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	7	3	2020	1	1
Spain/MD-ISCIII-201738/2020	Cow_Farm	Spain	Madrid	Suzhou	40.4166908	-3.700346	7	3	2020	1	1
Spain/ML-ISCIII-202020/2020	Cow_Farm	Spain	Melilla	Suzhou	35.2923355	-2.938772	11	3	2020	1	1
Spain/ML-ISCIII-202134/2020	Cow_Farm	Spain	Melilla	Suzhou	35.2923355	-2.938772	11	3	2020	1	1
Spain/ML-ISCIII-202449/2020	Cow_Farm	Spain	Melilla	Suzhou	35.2923355	-2.938772	14	3	2020	1	1
Spain/ML-ISCIII-202452/2020	Cow_Farm	Spain	Melilla	Suzhou	35.2923355	-2.938772	14	3	2020	1	1
Spain/ML-ISCIII-202454/2020	Cow_Farm	Spain	Melilla	Suzhou	35.2923355	-2.938772	14	3	2020	1	1
Spain/Muro2559/2020	Cow_Farm	Spain	Balear Islands	Suzhou	39.6133423	2.9568491	26	3	2020	0	1
Spain/NA-ISCIII-201399/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	2	3	2020	1	1
Spain/NA-ISCIII-201630/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	5	3	2020	1	1
Spain/NA-ISCIII-201805/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	8	3	2020	1	1
Spain/NA-ISCIII-201806/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	8	3	2020	1	1
Spain/NA-ISCIII-201944/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	9	3	2020	1	1
Spain/NA-ISCIII-201945/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	9	3	2020	1	1
Spain/NA-ISCIII-201948/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	9	3	2020	1	1
Spain/NA-ISCIII-201952/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	9	3	2020	1	1
Spain/NC-IBV-001360/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	10	3	2020	1	1
Spain/NC-IBV-001362/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	10	3	2020	1	1
Spain/NC-IBV-001365/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	11	3	2020	1	1
Spain/NC-IBV-001370/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	12	3	2020	1	1
Spain/NC-IBV-001371/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	13	3	2020	1	1
Spain/NC-IBV-001373/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	13	3	2020	1	1
Spain/NC-IBV-001374/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	13	3	2020	1	1
Spain/NC-IBV-001377/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	14	3	2020	1	1
Spain/NC-IBV-001379/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	14	3	2020	1	1
Spain/NC-IBV-001381/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	14	3	2020	1	1
Spain/NC-IBV-001383/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	15	3	2020	1	1
Spain/NC-IBV-001384/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	15	3	2020	1	1
Spain/NC-IBV-001388/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	16	3	2020	0	1
Spain/NC-IBV-001390/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	17	3	2020	0	1
Spain/NC-IBV-001391/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	17	3	2020	0	1
Spain/NC-IBV-001394/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	18	3	2020	0	1
Spain/NC-IBV-001395/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	18	3	2020	0	1
Spain/NC-IBV-001396/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	18	3	2020	0	1
Spain/NC-IBV-001399/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	18	3	2020	0	1
Spain/NC-IBV-001400/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	18	3	2020	0	1
Spain/NC-IBV-001401/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	18	3	2020	0	1
Spain/NC-IBV-001402/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	19	3	2020	0	1
Spain/NC-IBV-001404/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	19	3	2020	0	1
Spain/NC-IBV-001405/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	20	3	2020	0	1
Spain/NC-IBV-001406/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	20	3	2020	0	1
Spain/NC-IBV-001408/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	20	3	2020	0	1
Spain/NC-IBV-001409/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	20	3	2020	0	1
Spain/NC-IBV-001411/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	20	3	2020	0	1
Spain/NC-IBV-001412/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	20	3	2020	0	1
Spain/NC-IBV-001414/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	21	3	2020	0	1
Spain/NC-IBV-001417/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	22	3	2020	0	1
Spain/NC-IBV-001418/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	21	3	2020	0	1
Spain/NC-IBV-001419/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	21	3	2020	0	1
Spain/NC-IBV-001422/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	22	3	2020	0	1
Spain/NC-IBV-001423/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	22	3	2020	0	1
Spain/NC-IBV-001424/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	22	3	2020	0	1
Spain/NC-IBV-001426/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	23	3	2020	0	1
Spain/NC-IBV-001427/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	23	3	2020	0	1
Spain/NC-IBV-98005375/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	23	3	2020	0	1
Spain/NC-IBV-98005376/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	23	3	2020	0	1
Spain/NC-IBV-98005382/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	23	3	2020	0	1
Spain/NC-IBV-98005386/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	23	3	2020	0	1
Spain/NC-IBV-98005389/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	23	3	2020	0	1
Spain/NC-IBV-98005391/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	24	3	2020	0	1
Spain/NC-IBV-98005395/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	24	3	2020	0	1
Spain/NC-IBV-98005396/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	24	3	2020	0	1
Spain/NC-IBV-98005400/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	25	3	2020	0	1
Spain/NC-IBV-98005401/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	25	3	2020	0	1
Spain/NC-IBV-98005404/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	25	3	2020	0	1
Spain/NC-IBV-98005405/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	25	3	2020	0	1
Spain/NC-IBV-98005410/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	25	3	2020	0	1
Spain/NC-IBV-98005411/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	25	3	2020	0	1
Spain/NC-IBV-98005415/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	26	3	2020	0	1
Spain/NC-IBV-98005416/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	26	3	2020	0	1
Spain/NC-IBV-98005419/2020	Cow_Farm	Spain	Navarra	Suzhou	42.6680717	-1.646924	26	3	2020	0	1
